ENTITIES,955,1512,1769,1984,2050,4105,4192,4230,5361,7500,10617,13528,26311,26615,27024,34156,47168,49439,53471,56237,61735,65457,77318,79168,93389,110346,115185,129155,146690,159649,183101,190447,213675,349989
PLANES,1424,27152,28720,41744,60912,71792,106432,110144,121360,126704,141216,187232,207504,209296,307440,311696,315920,328272,408784,456016,465488,533952,535216,551248,624592,636960,649312,655408,723312,1036944,1810720,2769504,6159120,7236016
TEXTURE_DATA,720,1332,1476,1620,2376,2700,3204,3528,3744,4032,4248,4284,4644,5364,5400,5508,5544,5652,5796,5832,6912,7380,8424,8784,9108,9612,9864,10872,11160,11448,11520,12024,13176,15948
VERTICES,105696,106848,690588,711900,1068816,1331208,1474380,1869312,2640216,3690828,4880700,5261280,5604456,6165156,6695784,6853476,6912624,7045176,7053828,7569696,8673360,8751888,9144960,9733908,9851628,10392156,10530276,11057040,11057316,12158304,12475596,12574728,13263156,13736292,13777524
LIGHTPROBE_PARENT_INFOS,28,280,308,896,1260,12068
SHADOW_ENVIRONMENTS,36,72,108,144
LIGHTPROBE_BSP_NODES,121392,157104,198888,211224,278472,292104,325080,328824,336768,364152,371040,443976,445560,450792,607872,1188600,1571304,1581312,1748712,2206056,2788224,2928792,2965464,3087768,3790368,4365744,4520592,5629200,8325720,31294488,33784320,37495248,91636344,110225880,163343064
LIGHTPROBE_BSP_REF_IDS,0,191940,387152,417808,437004,447188,510924,536952,805444,1108316,1225124,1445212,1614140,1642548,1894532,1901288,1951584,2680804,2713448,3390944,3836732,3980140,4644356,5425732,5589556,6885620,9217976,10424224,15976904
UNUSED_8,unused
UNUSED_9,unused
UNUSED_10,unused
UNUSED_11,unused
UNUSED_12,unused
UNUSED_13,unused
MODELS,32,64,128,192,224,256,416,512,608,672,768,864,928,1120,1216,1312,1440,1472,1504,1600,3168,14112
UNUSED_15,unused
UNUSED_16,unused
UNUSED_17,unused
UNUSED_18,unused
UNUSED_19,unused
UNUSED_20,unused
UNUSED_21,unused
UNUSED_22,unused
UNUSED_23,unused
ENTITY_PARTITIONS,28
UNUSED_25,unused
UNUSED_26,unused
UNUSED_27,unused
UNUSED_28,unused
PHYSICS_COLLIDE,16,574,576,1132,1137,1690,2258,2821,3287,5334,9441,12768,20437,21245
VERTEX_NORMALS,114132,115104,468636,538200,832008,874740,1191672,1395084,2257908,3900972,4315284,5408688,5552592,6207252,6486564,6921000,7089576,7184160,7317660,7669380,7737468,8062188,8881692,9179280,9404964,9731928,10625760,10770300,10826124,11010672,11386320,13387056,14175492,14925756,16777248
UNUSED_31,unused
UNUSED_32,unused
UNUSED_33,unused
UNUSED_34,unused
GAME_LUMP,616,1448,133160,149544,171048,186280,193960,206184,336744,659304,665512,750632,812840,856040,864168,884968,947368,951464,1039336,1072680,1077352,1239400,1250088,1272040,1318760,1336872,1354664,1406504,1418472,1853096,2038440,2042728,2209000,2305512,2699176
LEAF_WATERDATA,unused
UNUSED_37,unused
UNUSED_38,unused
UNUSED_39,unused
PAKFILE,1049220,1049222,1049228,1049242,1573672,1573678,1573680,2098128,2098132,2098134,2098136,2622580,2622602,3147028,3147034,3147038,3147042,3147048,3147054,3671484,3671488,4195942,4195944,4195948,4195950,6293752,7867106,8916006,8916008,11013806,17307250,19929518
UNUSED_41,unused
CUBEMAPS,32,48,64,80,96,112,128,192,240,272,336,528,608
TEXTURE_DATA_STRING_DATA,748,1179,1449,1701,2106,2793,3445,3757,4291,4385,4665,4710,4724,5445,5618,6008,6022,6239,6251,6422,7313,7687,9827,9899,10087,10155,10759,11061,11637,11851,12203,12547,13948,15808
TEXTURE_DATA_STRING_TABLE,80,148,164,180,264,300,356,392,416,448,472,476,516,596,600,612,616,628,644,648,768,820,936,976,1012,1068,1096,1208,1240,1272,1280,1336,1464,1772
UNUSED_45,unused
UNUSED_46,unused
UNUSED_47,unused
UNUSED_48,unused
UNUSED_49,unused
UNUSED_50,unused
UNUSED_51,unused
UNUSED_52,unused
UNUSED_53,unused
WORLDLIGHTS,1344,14672,14896,16688,24864,28448,28672,34160,34832,43456,45808,46144,51296,51408,56336,62944,72128,76608,78960,93520,99568,105392,106064,114688,117712,120960,132832,143584,150864,160832,191296,194208,207088,214144
WORLDLIGHTS_PARENT_INFO,0,76,684,2736,3648,4560,5092,18012,138016
UNUSED_56,unused
UNUSED_57,unused
UNUSED_58,unused
UNUSED_59,unused
UNUSED_60,unused
UNUSED_61,unused
PHYSICSLEVEL,unused
UNUSED_63,unused
UNUSED_64,unused
UNUSED_65,unused
TRICOLL_TRIS,66528,67080,253016,258344,403440,571584,596576,705252,1229656,1362552,2365456,2605012,2648320,2685700,3011888,3057320,3082760,3259976,3367764,3368400,3381908,3611040,4368508,4413072,4674184,4922216,4960464,4986828,5012964,5250048,5433172,5598536,5658092,6213464,6644328
UNUSED_67,unused
TRICOLL_NODES,177344,178880,674816,689024,1070784,1523264,1589056,1876544,3277824,3623360,6308480,6944192,7069952,7159104,8030720,8148224,8216256,8669120,8920064,8977088,9010432,9625280,11645824,11758784,12460928,13108032,13216000,13282240,13358272,13991808,14464128,14921984,15079040,16546048,17716032
TRICOLL_HEADERS,8096,8228,36652,38896,61556,61864,62568,78628,143616,145860,155936,163152,164648,204644,238480,239008,247500,252120,254320,254936,263956,287980,292688,313632,351296,401852,413248,416988,418880,427900,442420,571648,593120,626692,650540
PHYSICS_TRIANGLES,unused
VERTS_UNLIT,960,1040,1360,1920,3760,3840,4200,4400,4480,7360,8520,8800,9540,9840,9960,11120,14500,15280,17840,18300,26280,27700,30480,45620,50440,60120,71400,88140,138000,208800,213380
VERTS_LIT_FLAT,unused
VERTS_LIT_BUMP,552948,3812248,4827680,6114988,8129880,8991004,9938940,12115224,13657204,25231712,31142584,31328792,32937124,33640464,36295820,38151080,39381496,46184776,46208624,46714712,46726504,47528184,50402748,51774844,53964724,55020636,57709036,62617808,64894896,66543268,69110404,77448404,79229744,82510208
VERTS_UNLIT_TS,0,112,672,896,41776,43400,61936,66472,79072,79912,88144,90216,100296,105000,143612,148008,155652,217924,227696,286328,304556,315756,469616,474600,1337532
VERTS_BLINN_PHONG,unused
VERTS_RESERVED_5,unused
VERTS_RESERVED_6,unused
VERTS_RESERVED_7,unused
MESH_INDICES,65952,411396,414888,595080,812364,895800,957612,1727244,1869204,3552096,3796644,3886488,4061112,4273320,4459488,4651284,5100060,5293248,5317620,5594820,5852352,6010080,6328740,6333288,6943956,7036584,7237428,7359828,8149380,8317164,8623608,8713800,8873304,9224712
MESHES,1484,44352,49476,67704,76020,80192,81452,82124,84000,99428,116900,126112,131376,140980,147616,153972,163044,166600,214984,225260,231392,233884,235732,254576,256648,265132,291844,324380,327516,328384,361872,383740,431704,597464
MESH_BOUNDS,1696,50688,56544,77376,86880,91648,93088,93856,96000,113632,133600,144128,150144,161120,168704,175968,186336,190400,245696,257440,264448,267296,269408,290944,293312,303008,333536,370720,374304,375296,413568,438560,493376,682816
MATERIAL_SORT,348,780,924,1416,1536,1812,2160,2208,2424,2652,2724,2772,3240,3300,3384,3432,3468,3480,3564,4032,4620,5100,5580,5616,5856,6228,6768,7020,7212,7320,7440,8520,10164
LIGHTMAP_HEADERS,16,24,32,40,48,56,64,72,80,88,96
LIGHTMAP_DATA_DXT5,unused
